Scenario - Own_name
Logfile written - 10/25/2021 11:44:11

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index
3	137	Sound	std	1565516	0	3			0		other	0
3	138	Sound	std	1572097	0	3			0		other	0
3	139	Sound	std	1578697	0	3			0		other	0
3	140	Sound	deviant_rough	1584838	0	3			0		other	0
3	140	Sound	0	1596838	12000	3			12000		other	0
3	141	Sound	std	1604476	0	3			0		other	0
3	142	Sound	deviant_smile	1612136	0	3			0		other	0
3	142	Sound	0	1624136	12000	5			12000		other	0
3	143	Sound	std	1630547	0	3			0		other	0
3	144	Sound	std	1638236	0	2			0		other	0
3	145	Sound	std	1645267	0	3			0		other	0
3	146	Sound	deviant_flat	1651357	0	3			0		other	0
3	146	Sound	0	1663357	12000	3			12000		other	0
3	147	Sound	std	1670866	0	3			0		other	0
3	148	Sound	std	1677507	0	3			0		other	0
3	149	Sound	deviant_rough	1683666	0	3			0		other	0
3	149	Sound	0	1695666	12000	3			12000		other	0
3	150	Sound	std	1702236	0	3			0		other	0
3	151	Sound	std	1708517	0	3			0		other	0
3	152	Sound	std	1715726	0	2			0		other	0
3	153	Sound	std	1722906	0	3			0		other	0
3	154	Sound	std	1729826	0	3			0		other	0
3	155	Sound	std	1735707	0	3			0		other	0
3	156	Sound	std	1742236	0	3			0		other	0
3	157	Sound	std	1749367	0	3			0		other	0
3	158	Sound	std	1756977	0	3			0		other	0
3	159	Sound	std	1764406	0	3			0		other	0
3	160	Sound	std	1772046	0	3			0		other	0
3	161	Sound	std	1779246	0	3			0		other	0
3	162	Sound	std	1786436	0	3			0		other	0
3	163	Sound	std	1793567	0	5			0		other	0
3	164	Sound	std	1799436	0	3			0		other	0
3	165	Sound	std	1806685	0	3			0		other	0
3	166	Sound	std	1812766	0	3			0		other	0
3	167	Sound	std	1820516	0	3			0		other	0
3	168	Sound	deviant_smile	1826316	0	3			0		other	0
3	168	Sound	0	1838316	12000	3			12000		other	0
3	169	Sound	deviant_rough	1845636	0	3			0		other	0
3	169	Sound	0	1857636	12000	3			12000		other	0
3	170	Sound	std	1863796	0	3			0		other	0
3	171	Sound	std	1871047	0	3			0		other	0
3	172	Sound	deviant_smile	1877166	0	3			0		other	0
